Island1,Island2,Distance,LandSea,Trophic,Functional,Taxonomic,Phylogenetic
Tokashiki,Yagaji,77777.6101,Land,Invert,0.120553627,-0.77,117.526105
Tokashiki,Yonaguni,470755.0901,Land,Invert,0.122912338,-0.69,114.6482057
Tokashiki,Zamami,1894.220592,Land,Invert,0.121693464,-1,115.1036833
Tokora,Tonaki,322435.2154,Land,Invert,0.111189609,-1,100.306165
Tokora,Yagaji,252483.7255,Land,Invert,0.115989172,-0.98,113.1548418
Tokora,Yonaguni,760897.7561,Land,Invert,0.126506716,-0.52,110.7232305
Tokora,Zamami,326180.0206,Land,Invert,0.121280026,-1,109.9224008
Tonaki,Yagaji,89148.22202,Land,Invert,0.115049506,-1,112.5260181
Tonaki,Yonaguni,459517.9551,Land,Invert,0.125979377,-0.89,112.0773687
Tonaki,Zamami,18346.05241,Land,Invert,0.120647477,-1,110.1275954
Yagaji,Yonaguni,553591.4807,Land,Invert,0.127759787,0.52,121.1779942
Yagaji,Zamami,80582.04306,Land,Invert,0.123938633,-0.99,120.0445293
Yonaguni,Zamami,468884.1862,Land,Invert,0.127908383,-0.95,118.4074715
Aguni,Aka,40355.62053,Land,Omni,0.094861909,-0.93,94.46103918
Aguni,Amami,124509.2889,Land,Omni,0.125387701,-1,126.3934453
Aguni,Aragusuku,417155.7011,Land,Omni,0.094861909,-0.93,94.46103918
Aguni,Daito,404689.0827,Land,Omni,0.122223966,-0.92,119.2634116
Aguni,Hateruma,440862.0557,Land,Omni,0.094861909,-0.93,94.46103918
Aguni,Hatoma,411987.1093,Land,Omni,0.082683281,-1,71.85759717
Aguni,Ie,51850.53545,Land,Omni,0.086932768,-1,90.17265759
Aguni,Iheya,79466.89296,Land,Omni,0.120080458,-0.94,133.3099661
Aguni,Ikema,267576.457,Land,Omni,0.091048904,-0.99,111.9208273
Aguni,Iriomote,409195.6841,Land,Omni,0.120783681,-0.35,122.5872363
Aguni,Ishigaki,361325.3304,Land,Omni,0.124569418,-1,127.3347312
Aguni,Izena,74753.16588,Land,Omni,0.082683281,-1,71.85759717
Aguni,Kohama,406708.8396,Land,Omni,0.113764399,-0.93,134.5454269
Aguni,Kudaka,78879.71193,Land,Omni,0.082683281,-1,71.85759717
Aguni,Kume,36374.06695,Land,Omni,0.096567553,-0.79,94.01840075
Aguni,Kuro,410821.6389,Land,Omni,0.106891623,-0.62,128.1341481
Aguni,Miyako,264414.5411,Land,Omni,0.126305611,-0.76,137.3354096
Aguni,Nakanougan,451042.2276,Land,Omni,NA,-1,NA
Aguni,Okinawa,48916.78556,Land,Omni,0.130379506,-1,125.9424492
Aguni,Osumi,510580.9573,Land,Omni,0.12401733,-1,111.262995
Aguni,Panari,420055.2067,Land,Omni,0.082683281,-1,71.85759717
Aguni,Senkaku,358870.9441,Land,Omni,NA,-1,NA
Aguni,Taketomi,399439.6093,Land,Omni,0.094856884,-0.79,116.9183981
Aguni,Tarama,321553.9307,Land,Omni,0.082683281,-1,71.85759717
Aguni,Tokashiki,39545.11209,Land,Omni,0.118853989,-0.93,126.8016123
Aguni,Tokora,297371.5493,Land,Omni,0.098739563,-0.62,92.99407552
Aguni,Tonaki,22159.83737,Land,Omni,0.082683281,-1,71.85759717
Aguni,Yagaji,74626.38302,Land,Omni,0.118423141,-0.92,113.7738004
Aguni,Yonaguni,479440.3602,Land,Omni,0.128812134,-1,124.3292955
Aguni,Zamami,36696.32006,Land,Omni,0.094861909,-0.93,94.46103918
Aka,Amami,143864.7804,Land,Omni,0.133281102,-1,108.4404112
Aka,Aragusuku,397418.0607,Land,Omni,0.02438461,-1,50.52247365
Aka,Daito,393994.5401,Land,Omni,0.133264254,0.53,110.9962799
Aka,Hateruma,420470.9595,Land,Omni,0.02438461,-1,50.52247365
Aka,Hatoma,395123.1284,Land,Omni,0.02438461,-1,50.52247365
Aka,Ie,71330.90144,Land,Omni,0.083035403,-0.93,90.96380757
Aka,Iheya,106789.0838,Land,Omni,0.126278607,-0.6,126.6443439
Aka,Ikema,245551.8587,Land,Omni,0.106289372,-0.96,126.9228796
Aka,Iriomote,390664.4603,Land,Omni,0.127393859,-1,109.6364918
Aka,Ishigaki,342677.1036,Land,Omni,0.137803644,-1,120.5182043
Aka,Izena,98671.38762,Land,Omni,0.02438461,-1,50.52247365
Aka,Kohama,387690.1497,Land,Omni,0.111432229,-1,125.8841481
Aka,Kudaka,58564.86008,Land,Omni,0.02438461,-1,50.52247365
Aka,Kume,37248.57764,Land,Omni,0.047347573,-1,60.49089366
Aka,Kuro,390715.0736,Land,Omni,0.080813181,-1,106.7088833
Aka,Miyako,241636.5314,Land,Omni,0.137811845,-1,127.5175255
Aka,Nakanougan,433047.771,Land,Omni,NA,-1,NA
Aka,Okinawa,34154.93912,Land,Omni,0.14513341,-1,118.1128264
Aka,Osumi,543122.7066,Land,Omni,0.129518775,-1,98.08990292
Aka,Panari,400261.641,Land,Omni,0.02438461,-1,50.52247365
Aka,Senkaku,359095.0602,Land,Omni,NA,-1,NA
Aka,Taketomi,379685.0726,Land,Omni,0.058670324,-1,88.72267675
Aka,Tarama,302306.5544,Land,Omni,0.02438461,-1,50.52247365
Aka,Tokashiki,4186.431789,Land,Omni,0.111845585,-1,110.8517477
Aka,Tokora,331448.8904,Land,Omni,0.083154451,-0.93,66.47782761
Aka,Tonaki,19814.42685,Land,Omni,0.02438461,-1,50.52247365
Aka,Yagaji,86504.61503,Land,Omni,0.116744942,-1,99.35800932
Aka,Yonaguni,466234.252,Land,Omni,0.146077005,0.29,118.4095971
Aka,Zamami,594.2114795,Land,Omni,0.02438461,-1,50.52247365
Amami,Aragusuku,543176.2595,Land,Omni,0.133281102,-1,108.4404112
Amami,Daito,288331.3789,Land,Omni,0.144729792,-0.88,128.2088872
Amami,Hateruma,566505.1758,Land,Omni,0.133281102,-1,108.4404112
Amami,Hatoma,539419.5122,Land,Omni,0.12159847,-1,113.1470362
Amami,Ie,66277.08528,Land,Omni,0.126233359,-1,125.4608502
Amami,Iheya,37341.8701,Land,Omni,0.137171501,-0.97,138.288294
Amami,Ikema,391863.9637,Land,Omni,0.125644071,-0.36,146.3016037
Amami,Iriomote,535859.3386,Land,Omni,0.144275326,-0.84,130.5344781
Amami,Ishigaki,487859.5681,Land,Omni,0.145463557,-0.94,135.4277219
Amami,Izena,44926.02497,Land,Omni,0.12159847,-1,113.1470362
Amami,Kohama,533114.2896,Land,Omni,0.142009677,-0.73,141.8477253
Amami,Kudaka,107174.7959,Land,Omni,0.12159847,-1,113.1470362
Amami,Kume,163969.6086,Land,Omni,0.1338806,-1,110.5713215
Amami,Kuro,536608.6516,Land,Omni,0.140074947,-0.58,136.3684224
Amami,Miyako,388145.3174,Land,Omni,0.143625529,-0.99,138.4010575
Amami,Nakanougan,578018.6933,Land,Omni,NA,-1,NA
Amami,Okinawa,22366.0103,Land,Omni,0.150411376,-0.48,135.1474773
Amami,Osumi,202716.4202,Land,Omni,0.146125661,0.12,126.8604822
Amami,Panari,546040.2995,Land,Omni,0.12159847,-1,113.1470362
Amami,Senkaku,485368.1848,Land,Omni,NA,-1,NA
Amami,Taketomi,525427.276,Land,Omni,0.137733159,-0.36,129.24263
Amami,Tarama,447701.979,Land,Omni,0.12159847,-1,113.1470362
Amami,Tokashiki,135405.8586,Land,Omni,0.141819377,-1,130.7969391
Amami,Tokora,56810.16089,Land,Omni,0.130389531,-0.58,112.4194837
Amami,Tonaki,143744.3695,Land,Omni,0.12159847,-1,113.1470362
Amami,Yagaji,54453.82302,Land,Omni,0.144897684,-0.88,127.0031003
Amami,Yonaguni,608023.532,Land,Omni,0.150195509,-0.11,134.4329104
Amami,Zamami,138009.673,Land,Omni,0.133281102,-1,108.4404112
Aragusuku,Daito,733531.8178,Land,Omni,0.133264254,0.53,110.9962799
Aragusuku,Hateruma,21882.96715,Land,Omni,0.02438461,-1,50.52247365
Aragusuku,Hatoma,27892.95919,Land,Omni,0.02438461,-1,50.52247365
Aragusuku,Ie,469954.3341,Land,Omni,0.083035403,-0.93,90.96380757
Aragusuku,Iheya,500907.1966,Land,Omni,0.126278607,-0.6,126.6443439
Aragusuku,Ikema,150278.6306,Land,Omni,0.106289372,-0.96,126.9228796
Aragusuku,Iriomote,5470.026645,Land,Omni,0.127393859,-1,109.6364918
Aragusuku,Ishigaki,21123.37615,Land,Omni,0.137803644,-1,120.5182043
Aragusuku,Izena,495124.4404,Land,Omni,0.02438461,-1,50.52247365
Aragusuku,Kohama,9725.069724,Land,Omni,0.111432229,-1,125.8841481
Aragusuku,Kudaka,449049.1797,Land,Omni,0.02438461,-1,50.52247365
Aragusuku,Kume,362957.4451,Land,Omni,0.047347573,-1,60.49089366
Aragusuku,Kuro,3621.7465,Land,Omni,0.080813181,-1,106.7088833
Aragusuku,Miyako,135844.4413,Land,Omni,0.137811845,-1,127.5175255
Aragusuku,Nakanougan,37358.20519,Land,Omni,NA,-1,NA
Aragusuku,Okinawa,425417.2039,Land,Omni,0.14513341,-1,118.1128264
Aragusuku,Osumi,922755.7338,Land,Omni,0.129518775,-1,98.08990292
Aragusuku,Panari,442.9909323,Land,Omni,0.02438461,-1,50.52247365
Aragusuku,Senkaku,168404.8689,Land,Omni,NA,-1,NA
Aragusuku,Taketomi,15087.42904,Land,Omni,0.058670324,-1,88.72267675
Aragusuku,Tarama,85602.59571,Land,Omni,0.02438461,-1,50.52247365
Aragusuku,Tokashiki,400904.416,Land,Omni,0.111845585,-1,110.8517477
Aragusuku,Tokora,710554.8251,Land,Omni,0.083154451,-0.93,66.47782761
Aragusuku,Tonaki,395342.7275,Land,Omni,0.02438461,-1,50.52247365
Aragusuku,Yagaji,486597.1257,Land,Omni,0.116744942,-1,99.35800932
Aragusuku,Yonaguni,94082.651,Land,Omni,0.146077005,0.29,118.4095971
Aragusuku,Zamami,400623.579,Land,Omni,0.02438461,-1,50.52247365
Daito,Hateruma,749593.8295,Land,Omni,0.133264254,0.53,110.9962799
Daito,Hatoma,745419.5906,Land,Omni,0.122740223,0.02,108.6764904
Daito,Ie,350257.903,Land,Omni,0.125244888,-0.92,118.7450432
Daito,Iheya,346493.1768,Land,Omni,0.138085657,-0.95,138.2703475
Daito,Ikema,601518.6792,Land,Omni,0.125127981,0,141.8629205
Daito,Iriomote,733899.6168,Land,Omni,0.142569552,-0.95,128.9558749
Daito,Ishigaki,693076.3576,Land,Omni,0.144797354,-0.9,133.5102362
Daito,Izena,345891.6097,Land,Omni,0.122740223,0.02,108.6764904
Daito,Kohama,728090.3832,Land,Omni,0.139771061,0.68,141.9106046
Daito,Kudaka,332827.7171,Land,Omni,0.122740223,0.02,108.6764904
Daito,Kume,431941.1575,Land,Omni,0.132959925,0,109.2865206
Daito,Kuro,725824.7893,Land,Omni,0.138198429,0.9,140.2516127
Daito,Miyako,578917.5943,Land,Omni,0.145234402,0.3,139.5760772
Daito,Nakanougan,772893.4265,Land,Omni,NA,-1,NA
Daito,Okinawa,305044.0967,Land,Omni,0.14924048,-1,133.0916488
Daito,Osumi,478561.5809,Land,Omni,0.14730442,0.68,125.9284186
Daito,Panari,735515.1013,Land,Omni,0.122740223,0.02,108.6764904
Daito,Senkaku,754060.1206,Land,Omni,NA,-1,NA
Daito,Taketomi,718079.8156,Land,Omni,0.132232139,0.78,130.8003217
Daito,Tarama,653507.0519,Land,Omni,0.122740223,0.02,108.6764904
Daito,Tokashiki,385846.9939,Land,Omni,0.142114584,-0.03,131.8348354
Daito,Tokora,386554.7221,Land,Omni,0.12725993,-0.44,108.3036849
Daito,Tonaki,409470.9629,Land,Omni,0.122740223,0.02,108.6764904
Daito,Yagaji,329763.0086,Land,Omni,0.145970286,0.69,128.2080801
Daito,Yonaguni,824684.3652,Land,Omni,0.147066031,-1,130.698317
Daito,Zamami,390862.9224,Land,Omni,0.133264254,0.53,110.9962799
Hateruma,Hatoma,43844.48907,Land,Omni,0.02438461,-1,50.52247365
Hateruma,Ie,493374.133,Land,Omni,0.083035403,-0.93,90.96380757
Hateruma,Iheya,524540.3589,Land,Omni,0.126278607,-0.6,126.6443439
Hateruma,Ikema,173104.5577,Land,Omni,0.106289372,-0.96,126.9228796
Hateruma,Iriomote,21496.8242,Land,Omni,0.127393859,-1,109.6364918
Hateruma,Ishigaki,45237.87394,Land,Omni,0.137803644,-1,120.5182043
Hateruma,Izena,518635.7048,Land,Omni,0.02438461,-1,50.52247365
Hateruma,Kohama,32695.72475,Land,Omni,0.111432229,-1,125.8841481
Hateruma,Kudaka,471442.8052,Land,Omni,0.02438461,-1,50.52247365
Hateruma,Kume,386835.3452,Land,Omni,0.047347573,-1,60.49089366
Hateruma,Kuro,26216.99013,Land,Omni,0.080813181,-1,106.7088833
Hateruma,Miyako,158321.6871,Land,Omni,0.137811845,-1,127.5175255
Hateruma,Nakanougan,23687.31658,Land,Omni,NA,-1,NA
Hateruma,Okinawa,447887.9223,Land,Omni,0.14513341,-1,118.1128264
Hateruma,Osumi,947144.4267,Land,Omni,0.129518775,-1,98.08990292
Hateruma,Panari,19963.21182,Land,Omni,0.02438461,-1,50.52247365
Hateruma,Senkaku,183915.3567,Land,Omni,NA,-1,NA
Hateruma,Taketomi,38853.324,Land,Omni,0.058670324,-1,88.72267675
Hateruma,Tarama,108666.4016,Land,Omni,0.02438461,-1,50.52247365
Hateruma,Tokashiki,423817.9113,Land,Omni,0.111845585,-1,110.8517477
Hateruma,Tokora,734818.7432,Land,Omni,0.083154451,-0.93,66.47782761
Hateruma,Tonaki,418903.9085,Land,Omni,0.02438461,-1,50.52247365
Hateruma,Yagaji,509747.2294,Land,Omni,0.116744942,-1,99.35800932
Hateruma,Yonaguni,84387.6517,Land,Omni,0.146077005,0.29,118.4095971
Hateruma,Zamami,423739.3935,Land,Omni,0.02438461,-1,50.52247365
Hatoma,Ie,465937.3347,Land,Omni,0.070939887,-1,64.86313395
Hatoma,Iheya,495889.4281,Land,Omni,0.110673321,-1,124.8646391
Hatoma,Ikema,150993.017,Land,Omni,0.08733128,-1,110.0820551
Hatoma,Iriomote,4914.422561,Land,Omni,0.116560881,-1,109.9677634
Hatoma,Ishigaki,24935.7326,Land,Omni,0.126196044,-1,118.4255411
Hatoma,Izena,490665.4775,Land,Omni,0,-1,0
Hatoma,Kohama,19134.68622,Land,Omni,0.104379877,-1,125.8841482
Hatoma,Kudaka,448845.0109,Land,Omni,0,-1,0
Hatoma,Kume,357070.6134,Land,Omni,0.045996851,-1,53.61848906
Hatoma,Kuro,29423.36901,Land,Omni,0.075547054,-1,106.7088833
Hatoma,Miyako,138062.1479,Land,Omni,0.124340804,-1,129.0586862
Hatoma,Nakanougan,39219.04931,Land,Omni,NA,-1,NA
Hatoma,Okinawa,425040.386,Land,Omni,0.134466063,-1,117.4603661
Hatoma,Osumi,912013.9807,Land,Omni,0.116342711,-1,93.53864348
Hatoma,Panari,29149.01282,Land,Omni,0,-1,0
Hatoma,Senkaku,140189.5227,Land,Omni,NA,-1,NA
Hatoma,Taketomi,29684.83696,Land,Omni,0.057443238,-1,88.72267676
Hatoma,Tarama,87858.61297,Land,Omni,0,-1,0
Hatoma,Tokashiki,399113.1973,Land,Omni,0.103226078,-1,109.5260902
Hatoma,Tokora,701383.4284,Land,Omni,0.071282665,-1,53.56048474
Hatoma,Tonaki,390919.0984,Land,Omni,0,-1,0
Hatoma,Yagaji,483683.4123,Land,Omni,0.106504286,-1,100.7934464
Hatoma,Yonaguni,77930.93805,Land,Omni,0.134072964,-1,113.1312063
Hatoma,Zamami,398076.7035,Land,Omni,0.02438461,-1,50.52247365
Ie,Iheya,29376.12802,Land,Omni,0.121755518,-0.94,131.755641
Ie,Ikema,318968.078,Land,Omni,0.09459152,-0.99,109.5893395
Ie,Iriomote,462502.8347,Land,Omni,0.122844805,-1,121.0978246
Ie,Ishigaki,414515.7261,Land,Omni,0.128054266,-1,126.6581675
Ie,Izena,20329.90008,Land,Omni,0.070939887,-1,64.86313395
Ie,Kohama,459806.0202,Land,Omni,0.116078504,-0.93,133.1465342
Ie,Kudaka,53012.74979,Land,Omni,0.070939887,-1,64.86313395
Ie,Kume,90497.37691,Land,Omni,0.08100964,-0.99,84.37121527
Ie,Kuro,463434.2635,Land,Omni,0.104904515,-0.62,126.3855323
Ie,Miyako,315388.9433,Land,Omni,0.129442543,-0.76,136.2593383
Ie,Nakanougan,504613.8622,Land,Omni,NA,-1,NA
Ie,Okinawa,3331.36537,Land,Omni,0.134885707,-1,125.7528829
Ie,Osumi,465447.746,Land,Omni,0.126219238,-0.58,111.4479605
Ie,Panari,472823.8527,Land,Omni,0.070939887,-1,64.86313395
Ie,Senkaku,414825.9431,Land,Omni,NA,-1,NA
Ie,Taketomi,452204.457,Land,Omni,0.092367755,-0.79,114.5869104
Ie,Tarama,374420.6931,Land,Omni,0.070939887,-1,64.86313395
Ie,Tokashiki,63124.97871,Land,Omni,0.120535114,-0.46,129.7921383
Ie,Tokora,255158.0906,Land,Omni,0.091950867,-0.97,84.0100706
Ie,Tonaki,70251.15746,Land,Omni,0.070939887,-1,64.86313395
Ie,Yagaji,17015.35649,Land,Omni,0.118137589,-0.92,112.3749078
Ie,Yonaguni,534540.2344,Land,Omni,0.134715279,-1,124.0765405
Ie,Zamami,65539.67151,Land,Omni,0.083035403,-0.93,90.96380757
Iheya,Ikema,350753.1106,Land,Omni,0.109417826,-1,136.9367842
Iheya,Iriomote,493048.2597,Land,Omni,0.139070272,-1,139.5273636
Iheya,Ishigaki,445151.2559,Land,Omni,0.138894952,-0.85,141.8114573
Iheya,Izena,2235.51966,Land,Omni,0.110673321,-1,124.8646391
Iheya,Kohama,490524.3731,Land,Omni,0.133282131,-0.21,144.7427804
Iheya,Kudaka,88802.2727,Land,Omni,0.110673321,-1,124.8646391
Iheya,Kume,120069.9315,Land,Omni,0.13287082,-0.14,129.2030389
Iheya,Kuro,494522.3266,Land,Omni,0.12993938,-0.55,143.7381867
Iheya,Miyako,347389.2086,Land,Omni,0.133399491,-0.99,142.6751059
Iheya,Nakanougan,534930.3355,Land,Omni,NA,-1,NA
Iheya,Okinawa,29204.12442,Land,Omni,0.14703929,-1,142.3908317
Iheya,Osumi,421013.6618,Land,Omni,0.144296116,0.38,138.6051368
Iheya,Panari,503799.1946,Land,Omni,0.110673321,-1,124.8646391
Iheya,Senkaku,437363.6059,Land,Omni,NA,-1,NA
Iheya,Taketomi,483178.5788,Land,Omni,0.134514764,-0.14,140.9407145
Iheya,Tarama,405299.4395,Land,Omni,0.110673321,-1,124.8646391
Iheya,Tokashiki,99569.61678,Land,Omni,0.128937161,-0.81,140.4853359
Iheya,Tokora,210518.3861,Land,Omni,0.128982958,-0.55,129.7242215
Iheya,Tonaki,101570.3544,Land,Omni,0.110673321,-1,124.8646391
Iheya,Yagaji,32967.40544,Land,Omni,0.140381845,-0.7,136.191182
Iheya,Yonaguni,563015.4386,Land,Omni,0.145370532,-1,141.7284622
Iheya,Zamami,101331.8415,Land,Omni,0.126278607,-0.6,126.6443439
Ikema,Iriomote,144454.3446,Land,Omni,0.123658371,-1,138.4041762
Ikema,Ishigaki,97050.84572,Land,Omni,0.124708833,-1,139.0894279
Ikema,Izena,344453.6263,Land,Omni,0.08733128,-1,110.0820551
Ikema,Kohama,141049.6681,Land,Omni,0.112515519,-0.98,136.9986532
Ikema,Kudaka,296930.8302,Land,Omni,0.08733128,-1,110.0820551
Ikema,Kume,214883.3683,Land,Omni,0.108821959,-0.89,127.9548848
Ikema,Kuro,143453.8737,Land,Omni,0.115692076,-0.79,143.4583715
Ikema,Miyako,1247.398306,Land,Omni,0.121807679,-1,143.8962143
Ikema,Nakanougan,186980.2242,Land,Omni,NA,-1,NA
Ikema,Okinawa,273265.5969,Land,Omni,0.133329328,-1,138.520059
Ikema,Osumi,779380.047,Land,Omni,0.12908757,-0.36,135.3646002
Ikema,Panari,153084.5171,Land,Omni,0.08733128,-1,110.0820551
Ikema,Senkaku,189573.5671,Land,Omni,NA,-1,NA
Ikema,Taketomi,132604.2443,Land,Omni,0.111426249,-0.89,136.7318656
Ikema,Tarama,56703.59308,Land,Omni,0.08733128,-1,110.0820551
Ikema,Tokashiki,248860.7102,Land,Omni,0.1180634,-0.68,150.9916244
Ikema,Tokora,565621.9738,Land,Omni,0.108044691,-0.79,127.93555
Ikema,Tonaki,245042.3025,Land,Omni,0.08733128,-1,110.0820551
Ikema,Yagaji,334884.4144,Land,Omni,0.125493748,-0.79,127.9593365
Ikema,Yonaguni,227295.9888,Land,Omni,0.131093161,-1,141.1441107
Ikema,Zamami,248866.4405,Land,Omni,0.106289372,-0.96,126.9228796
Iriomote,Ishigaki,14389.09128,Land,Omni,0.144639254,-0.99,134.8284675
Iriomote,Izena,487493.2274,Land,Omni,0.116560881,-1,109.9677634
Iriomote,Kohama,1919.231132,Land,Omni,0.140291281,-0.54,141.2963653
Iriomote,Kudaka,443262.2911,Land,Omni,0.116560881,-1,109.9677634
Iriomote,Kume,354671.7376,Land,Omni,0.128082289,-1,110.3687909
Iriomote,Kuro,9265.262505,Land,Omni,0.133828094,-1,133.356977
Iriomote,Miyako,130678.0583,Land,Omni,0.145209116,-0.99,139.846157
Iriomote,Nakanougan,14718.50249,Land,Omni,NA,-1,NA
Iriomote,Okinawa,419538.9056,Land,Omni,0.148389085,-1,133.8362024
Iriomote,Osumi,912774.7282,Land,Omni,0.143934385,0.7,125.0055132
Iriomote,Panari,5708.452649,Land,Omni,0.116560881,-1,109.9677634
Iriomote,Senkaku,143728.3732,Land,Omni,NA,-1,NA
Iriomote,Taketomi,14167.86435,Land,Omni,0.128026526,-1,125.6726157
Iriomote,Tarama,80024.32167,Land,Omni,0.116560881,-1,109.9677634
Iriomote,Tokashiki,394375.8256,Land,Omni,0.141162052,-0.54,133.9096861
Iriomote,Tokora,701124.1053,Land,Omni,0.123616566,-0.35,110.7776397
Iriomote,Tonaki,387675.453,Land,Omni,0.116560881,-1,109.9677634
Iriomote,Yagaji,479620.6392,Land,Omni,0.142317466,-0.64,125.7048628
Iriomote,Yonaguni,64805.12247,Land,Omni,0.147229794,-0.87,133.2438726
Iriomote,Zamami,393761.3544,Land,Omni,0.127393859,-1,109.6364918
Ishigaki,Izena,439537.7573,Land,Omni,0.126196044,-1,118.4255411
Ishigaki,Kohama,11687.56347,Land,Omni,0.141817519,-1,143.3809793
Ishigaki,Kudaka,395537.5423,Land,Omni,0.126196044,-1,118.4255411
Ishigaki,Kume,306930.8639,Land,Omni,0.137911864,-1,120.4079765
Ishigaki,Kuro,15331.98917,Land,Omni,0.139896585,-1,139.8172783
Ishigaki,Miyako,83917.33684,Land,Omni,0.144789629,-1,142.2894447
Ishigaki,Nakanougan,56917.24463,Land,Omni,NA,-1,NA
Ishigaki,Okinawa,371782.4963,Land,Omni,0.150561805,-1,137.8335019
Ishigaki,Osumi,866599.5361,Land,Omni,0.147541819,0.5,132.083512
Ishigaki,Panari,24042.36655,Land,Omni,0.126196044,-1,118.4255411
Ishigaki,Senkaku,144210.5575,Land,Omni,NA,-1,NA
Ishigaki,Taketomi,3541.525799,Land,Omni,0.137534974,-1,133.4312555
Ishigaki,Tarama,33846.50743,Land,Omni,0.126196044,-1,118.4255411
Ishigaki,Tokashiki,346425.5084,Land,Omni,0.142456628,-1,137.984519
Ishigaki,Tokora,654279.8643,Land,Omni,0.132826934,0.65,120.5938264
Ishigaki,Tonaki,339721.6695,Land,Omni,0.126196044,-1,118.4255411
Ishigaki,Yagaji,431611.6563,Land,Omni,0.146583615,-0.48,132.1189465
Ishigaki,Yonaguni,103915.7508,Land,Omni,0.149403329,-0.68,137.2309194
Ishigaki,Zamami,345761.9416,Land,Omni,0.137803644,-1,120.5182043
Izena,Kohama,484872.1671,Land,Omni,0.104379877,-1,125.8841482
Izena,Kudaka,79644.62016,Land,Omni,0,-1,0
Izena,Kume,114749.2337,Land,Omni,0.045996851,-1,53.61848906
Izena,Kuro,488659.4024,Land,Omni,0.075547054,-1,106.7088833
Izena,Miyako,340956.9654,Land,Omni,0.124340804,-1,129.0586862
Izena,Nakanougan,529508.8473,Land,Omni,NA,-1,NA
Izena,Okinawa,20345.01404,Land,Omni,0.134466063,-1,117.4603661
Izena,Osumi,438260.7749,Land,Omni,0.116342711,-1,93.53864348
Izena,Panari,498002.6413,Land,Omni,0,-1,0
Izena,Senkaku,435558.3755,Land,Omni,NA,-1,NA
Izena,Taketomi,477379.8159,Land,Omni,0.057443238,-1,88.72267676
Izena,Tarama,399541.2103,Land,Omni,0,-1,0
Izena,Tokashiki,91054.1314,Land,Omni,0.103226078,-1,109.5260902
Izena,Tokora,227954.2482,Land,Omni,0.071282665,-1,53.56048474
Izena,Tonaki,95295.49741,Land,Omni,0,-1,0
Izena,Yagaji,24768.74827,Land,Omni,0.106504286,-1,100.7934464
Izena,Yonaguni,558583.4877,Land,Omni,0.134072964,-1,113.1312063
Izena,Zamami,93097.65161,Land,Omni,0.02438461,-1,50.52247365
Kohama,Kudaka,439936.1704,Land,Omni,0.104379877,-1,125.8841482
Kohama,Kume,352323.3337,Land,Omni,0.118200141,-0.98,129.8715162
Kohama,Kuro,7420.9899,Land,Omni,0.125797965,-1,139.4445644
Kohama,Miyako,126948.8051,Land,Omni,0.140595453,-1,143.8828658
Kohama,Nakanougan,41533.84571,Land,Omni,NA,-1,NA
Kohama,Okinawa,416252.4466,Land,Omni,0.148933291,-1,144.1010534
Kohama,Osumi,911293.9933,Land,Omni,0.146796322,0.02,142.5340139
Kohama,Panari,12253.54864,Land,Omni,0.104379877,-1,125.8841482
Kohama,Senkaku,156962.4433,Land,Omni,NA,-1,NA
Kohama,Taketomi,7396.685772,Land,Omni,0.11497252,-1,129.2786994
Kohama,Tarama,76404.65021,Land,Omni,0.104379877,-1,125.8841482
Kohama,Tokashiki,391318.5045,Land,Omni,0.133899714,-0.83,145.2529238
Kohama,Tokora,699346.8659,Land,Omni,0.123464476,-0.46,132.2662898
Kohama,Tonaki,385060.8836,Land,Omni,0.104379877,-1,125.8841482
